,logFC,AveExpr,t,P.Value,adj.P.Val,B
ALDH7A1,0.146362003914396,9.72434418375464,2.53488198476336,0.0122691706584691,0.105243336836786,-3.1464423155081
ZNF212,-0.120721512347584,8.60943089624124,-2.53375712086659,0.0123069698091386,0.105505801447449,-3.14907353661832
NOP58,0.17478277156736,9.3387304110016,2.53254013430346,0.012347981895761,0.105795486991108,-3.15191904310545
C11orf84,0.123915088096427,7.66715878892241,2.53131827831653,0.0123892810412486,0.106030341061745,-3.15477467707145
ACLY,-0.11761477360419,10.2861193788761,-2.53109902812608,0.012396704833518,0.106030341061745,-3.15528695945406
VIPAS39,-0.114375124992938,8.5811740612571,-2.53108723556754,0.0123971042412647,0.106030341061745,-3.15531451184867
HERC5,0.167499514653465,7.97640540602525,2.53022824869618,0.0124262286501234,0.106165670540178,-3.15732115194643
ARID1A,-0.136638295962749,9.38189299427081,-2.53019316066786,0.0124274196284489,0.106165670540178,-3.15740310624438
SEMA4A,-0.135717822517851,8.0013991962509,-2.52990474926691,0.0124372129258725,0.106187416420138,-3.15807670269918
RNF8,-0.152050300603342,6.81902194641549,-2.52890888784697,0.0124710814858233,0.106414568927663,-3.16040203710858
SART1,-0.152559349045848,8.20287438306812,-2.52822131314883,0.0124945135404335,0.106552455111112,-3.16200703381819
UPK1B,0.357543109095076,8.02136695106353,2.5276026800602,0.012515629756689,0.106565656643023,-3.16345075973666
E2F6,-0.101646003307753,8.49197614244944,-2.5274451411979,0.0125210122318452,0.106565656643023,-3.16381836210503
EPS8L3,-0.142446499878882,6.68742499275184,-2.52730997671914,0.0125256319133329,0.106565656643023,-3.16413373920739
PPP1R11,-0.143636754387218,10.1474529474496,-2.52700925955742,0.0125359153595017,0.106565656643023,-3.16483534235374
ZNF664,-0.112985150301951,8.25792031292536,-2.52696526647529,0.0125374203976765,0.106565656643023,-3.16493797619871
IRS4,-0.181284223346593,5.9611344386712,-2.52689854700223,0.0125397032320368,0.106565656643023,-3.16509362655227
HIP1,-0.145445118141454,8.16075310789269,-2.52480445540308,0.012611542623414,0.107045968536765,-3.1699770368681
GOLGA7,-0.127544398123577,9.37298982239569,-2.524788072162,0.012612106110625,0.107045968536765,-3.17001522789043
HTRA1,0.243522359898714,12.7885040710465,2.52461264270151,0.0126181412642818,0.107045968536765,-3.17042415781388
MXRA5,-0.224339130574625,8.28651586688911,-2.52429938247165,0.0126289245175212,0.107075447399423,-3.1711543096054
TLN1,-0.13695898974113,10.0065581305172,-2.52401672293518,0.0126386614835718,0.10709602625553,-3.17181306565643
IL1RAP,0.188192487212342,9.90601763993354,2.52370696156757,0.0126493397525069,0.107124553013861,-3.17253490671174
MBNL1,0.108220259155525,9.21751358594531,2.52252396124477,0.0126901950708094,0.10740846215045,-3.1752909219582
REEP5,0.152999427272375,11.2353301924054,2.52209868331253,0.0127049109895447,0.107470930085346,-3.17628139551246
TSC1,-0.13098301592661,8.22373113760258,-2.52163065842084,0.0127211237143081,0.107513039604037,-3.17737125016835
OVOL1,-0.159034143181673,8.56223477881171,-2.52153136740826,0.0127245656046276,0.107513039604037,-3.17760243793661
IGF1,-0.231319986236395,8.38624165273912,-2.52088177998703,0.0127471038840092,0.107641394238974,-3.17911472235794
SGMS1,-0.153284269032408,9.50777862815088,-2.52034954747763,0.0127655969706752,0.107735461530738,-3.1803535305703
TXNRD1,-0.177632477907169,9.87999128517272,-2.51975569688706,0.0127862593570507,0.107847717812406,-3.18173547648699
GPER,0.298971974318073,8.26808841884531,2.51887602254904,0.0128169216056487,0.108044141797675,-3.18378201307287
CYFIP2,0.181084063264914,8.64110128642965,2.51826949439115,0.0128381012298431,0.108160449176787,-3.18519270198627
PAF1,-0.118051295388343,8.99393369564469,-2.51751846143241,0.0128643702203474,0.108289693491612,-3.18693905522854
MKLN1,0.148986922128582,9.60745789872308,2.51740838404324,0.0128682244467201,0.108289693491612,-3.18719497463061
MRPL38,0.117497547788059,8.29609552334933,2.51618692193497,0.0129110617665629,0.108503698876477,-3.19003406949105
ANXA3,0.179508988456087,9.971382830276,2.51613068269686,0.0129130371711445,0.108503698876477,-3.19016475829091
ADAM28,0.183166968264757,6.45889284911147,2.51604996955614,0.0129158726940534,0.108503698876477,-3.19035231489656
ZDHHC1,-0.164326190278089,8.68811205742005,-2.51574804794105,0.0129264843968045,0.108530614841022,-3.19105385431868
HIST1H1T,-0.306773742327406,6.58981405227771,-2.51441008896582,0.0129736037333861,0.108832958662546,-3.19416178287549
FAM192A,-0.116303952174212,8.69259114419285,-2.51430385339929,0.0129773516335724,0.108832958662546,-3.19440849128564
AMD1,-0.175804310101167,10.7419552984183,-2.51377142235851,0.0129961499228016,0.108928256589798,-3.19564479980401
LMNB2,0.153191125698541,9.37213748691368,2.5132608175428,0.0130142004511306,0.108988751060407,-3.19683020240541
POGZ,-0.159445230795423,8.34763049884691,-2.51314648078838,0.013018245468276,0.108988751060407,-3.19709561246204
PLD2,0.125920601241303,7.93299437687082,2.5126052241364,0.0130374093471829,0.109086855708496,-3.19835188212574
ILF3,-0.0994817140037227,9.09508469025738,-2.5120825494282,0.0130559392221076,0.109179546542864,-3.19956478740621
GALNT7,0.196906257500893,7.38921794704544,2.50975298702938,0.013138813314483,0.109809899526806,-3.2049678979035
CCNYL1,0.149582885687206,8.15571175997255,2.50819101457284,0.0131946432199842,0.110213636155067,-3.20858811339869
CCP110,0.213293523634216,7.68634089309651,2.50764963542028,0.0132140432280833,0.110312790504073,-3.20984239700893
KIF15,0.160862756722229,6.33686805127595,2.50688889498804,0.0132413469616778,0.110477775817507,-3.21160448420521
MTSS1L,0.156687472402798,7.42331469978411,2.50662327927217,0.0132508920330056,0.110494490139764,-3.21221960895491
FOXP1,0.156463322570042,8.3120467452884,2.50624455457427,0.0132645123730387,0.110545148337537,-3.21309657324503
SLC35F6,-0.117807018777253,8.82279040244657,-2.50520733968503,0.0133018784713692,0.110793531258687,-3.21549769724768
POLR3A,-0.111758140813923,8.05362423460585,-2.50465927663272,0.0133216605940033,0.11089525531974,-3.21676608034937
ZNF317,-0.0974798090470861,7.88453123284498,-2.50361513574279,0.0133594211483227,0.111131163083526,-3.21918183321394
KBTBD8,0.218385879695089,7.30097096398168,2.50345639482333,0.013365170251394,0.111131163083526,-3.21954901968828
NFKBIA,0.14551092329013,11.4885514726619,2.50292369868644,0.0133844789951438,0.111175730329122,-3.22078105273341
MCM10,0.143075888598599,6.94588264615501,2.50272498413377,0.0133916882157951,0.111175730329122,-3.22124058321099
LLGL1,0.12694890156455,7.81991707888284,2.50252591099559,0.0133989139209373,0.111175730329122,-3.22170090938913
ACSL1,0.170024873502591,8.12443435849071,2.5024716726259,0.0134008831998655,0.111175730329122,-3.2218263215035
C2orf15,0.181919910786013,6.30628314278601,2.50205498214735,0.0134160209562387,0.111238326559057,-3.22278972669037
SAMD9,0.175135187038537,7.94405105363906,2.50152052710757,0.013435459268666,0.111331882404486,-3.22402519300698
DSCR4,0.196795846930514,7.77306419910183,2.5011558100383,0.0134487385790782,0.111331882404486,-3.22486814777401
EML2,-0.12743121139667,9.09006220149266,-2.50111840530272,0.0134501011436722,0.111331882404486,-3.22495459334896
NUDT6,0.14130109709726,6.64675885251056,2.49977381579788,0.0134991631982578,0.111631856735486,-3.22806126877834
SLC52A2,0.121016082474995,8.43752300992901,2.49970769105096,0.0135015801061553,0.111631856735486,-3.22821401056108
DNAJA4,-0.159682772981184,8.00539536181199,-2.49918504992248,0.0135206966141762,0.111726861869315,-3.22942113077072
TNFRSF10D,0.1812880373705,7.12369395162199,2.49884011488095,0.0135333264402416,0.111768188092435,-3.23021768462158
NKAIN4,0.158226455692364,6.7643425357624,2.49774273933469,0.0135735769914016,0.112037451549873,-3.23275116867296
CREBL2,-0.153921178947623,9.18046341619366,-2.49746015721513,0.0135839590779662,0.112060013767614,-3.23340339388006
SRCAP,-0.14185809442206,8.36539812326861,-2.49675052925797,0.0136100621021772,0.112184444140039,-3.23504098135047
PARD3,0.118337911574136,8.24600548589982,2.49655806474453,0.0136171494462396,0.112184444140039,-3.23548505245469
GNL3,0.107280897694993,9.17074901114064,2.49642601606093,0.0136220139325049,0.112184444140039,-3.23578970866872
HPGDS,-0.225286398642554,8.44227299942933,-2.49609522634967,0.013634206563586,0.112203143049178,-3.23655282550914
LGALS14,-0.278640558699987,11.4067408245989,-2.49594895137685,0.0136396012402284,0.112203143049178,-3.23689024565729
AGO1,-0.126490557622739,7.99698830340067,-2.49435545020377,0.0136984936572903,0.112534235682605,-3.24056488347452
SCARA3,0.129395930164032,8.91588592380222,2.49427758352064,0.0137013772485812,0.112534235682605,-3.24074439006748
GPR161,0.117560907697652,6.58431928096632,2.49410688607231,0.0137077004818877,0.112534235682605,-3.24113788207017
SCARB1,0.184444720150669,11.5968740794085,2.49402935440054,0.013710573387035,0.112534235682605,-3.24131660003397
CALR,0.153631499565346,11.3101516601771,2.49365195316143,0.0137245655109973,0.112586007447716,-3.24218647343279
DCP2,0.145460105672331,10.7376490232709,2.49202390601315,0.0137850713376102,0.113007718972607,-3.24593758087508
ARHGAP26,-0.16656075176188,9.72867111600642,-2.49182489994862,0.013792483625217,0.113007718972607,-3.24639594732608
RBBP4,-0.168345584891277,9.70073444974234,-2.49142304625659,0.0138074621223174,0.113007718972607,-3.24732142605325
LAMA4,-0.195662333178555,9.46792857555732,-2.49127400827371,0.0138130209776829,0.113007718972607,-3.24766462930723
ZFP36L1,0.146393984819523,11.0328558755736,2.49123329277884,0.0138145399412968,0.113007718972607,-3.24775838528729
CGGBP1,-0.0930550139099271,9.51331749368021,-2.49101987010943,0.0138225044889992,0.113009773029201,-3.24824981282154
HSPG2,0.205070559926936,8.15022058632161,2.49062574909117,0.0138372231361399,0.113067014036579,-3.24915721527275
GTF3C3,-0.115948042789988,9.06369833920852,-2.49016162934307,0.0138545738405434,0.113123878561182,-3.25022561004142
FANCI,0.159696639835968,7.56386491633942,2.49002661865195,0.0138596247366953,0.113123878561182,-3.25053636776796
SNRNP200,-0.117662311612762,9.80187515072452,-2.48954132205491,0.0138777937696473,0.113137918485144,-3.25165326030668
FLT3,0.12735933828316,5.99850975037737,2.48911554760025,0.01389375183951,0.113137918485144,-3.25263300029989
USP49,0.193151579619308,7.87620879632542,2.48910448600095,0.0138941666473574,0.113137918485144,-3.25265845184743
HIST1H2BM,0.225630727009406,8.16648406481977,2.48905902091307,0.0138958716953871,0.113137918485144,-3.25276306102364
AGXT,0.193076175507311,6.99163255829961,2.48884670071463,0.0139038366739256,0.113137918485144,-3.25325155861198
CRP,0.147382126578477,5.99657911611312,2.48874434084535,0.0139076780555419,0.113137918485144,-3.25348705033363
PLK4,0.189910276925115,7.19024279890253,2.48794266632738,0.0139377962002018,0.113320006730942,-3.25533109578778
NPR3,0.220628418670886,6.73411849781697,2.48734054696691,0.0139604554753705,0.113416700793608,-3.25671575759279
NPL,-0.152070359125801,8.57538347847623,-2.48715560898012,0.0139674217497562,0.113416700793608,-3.25714098788966
TNR,0.112592892840961,6.36724477709918,2.48700989353281,0.0139729127658496,0.113416700793608,-3.25747601285999
SDPR,0.19722351569291,8.14992771331616,2.48642551597173,0.0139949532897231,0.11344243690992,-3.2588194167943
UBE2D4,-0.141381119576359,8.74173837448243,-2.48630554555442,0.0139994819553948,0.11344243690992,-3.25909517650085
TRIM62,-0.130889604355056,8.65923300563112,-2.4862299088304,0.0140023377759667,0.11344243690992,-3.25926902609122
ATP6V1G2,-0.094623772106706,6.58651067531512,-2.4857916663056,0.0140188947510718,0.11344243690992,-3.26027622277824
ACE2,0.161006799716399,7.02809888939921,2.48571077226952,0.0140219528669683,0.11344243690992,-3.26046212075368
IL12RB2,-0.171061125742444,7.63453753983028,-2.48569520751101,0.014022541344882,0.11344243690992,-3.26049788860153
PLAGL2,-0.123387445747324,7.75070257453813,-2.4854609167834,0.0140314021521909,0.113444460379787,-3.26103626435423
PLEKHF1,-0.11060960391017,9.10223374118383,-2.48520914395142,0.0140409296910198,0.113444460379787,-3.2616147602514
ZKSCAN4,-0.107647574682221,7.11004598347906,-2.48507466905033,0.014046020826492,0.113444460379787,-3.26192371984076
GUK1,0.130781260925273,9.99679092318505,2.48380632051142,0.0140941207193402,0.11377022736036,-3.26483702879575
SMPDL3A,-0.164230286143804,9.73615676438286,-2.48317491675307,0.0141181202893503,0.113901200638365,-3.26628681066707
AKAP12,0.209602909365788,8.17941915295709,2.48272070066358,0.0141354074989079,0.113908223670896,-3.26732953829167
DNAJB9,-0.184797312870645,10.9106021657633,-2.48270674026698,0.0141359391224667,0.113908223670896,-3.26736158390119
CD276,0.143778328990134,8.09331514630078,2.48253934341567,0.014142315122337,0.113908223670896,-3.26774582472511
SETD6,0.11991684124688,8.02501281228508,2.48147479805068,0.0141829227363268,0.114116586728531,-3.27018881348587
NIN,-0.16289409193841,9.43008955534992,-2.48145281189929,0.0141837625030821,0.114116586728531,-3.27023925861512
CRY2,-0.111987607926634,8.39552788806362,-2.48085175600741,0.0142067371588038,0.114238697098592,-3.27161816515072
PRKAR2A,0.130753792150683,8.05672583705849,2.48054258882958,0.0142185676219671,0.114258392981738,-3.27232731859263
RABEP1,-0.144929234859678,9.35941290250911,-2.48038023001977,0.0142247838917951,0.114258392981738,-3.2726996972643
POLR1A,-0.16742674505212,7.78750347189933,-2.47981596719301,0.0142464067923675,0.114369373104097,-3.27399369041119
PLAT,0.3206045206271,8.73195114172485,2.47914265005569,0.0142722470423998,0.114514069779956,-3.27553741815433
CDCA2,0.154870055546398,6.65309428551444,2.47801437627315,0.0143156410338505,0.114799374267621,-3.27812337126711
CDK16,-0.113245081758949,8.62951796375893,-2.47775296365091,0.0143257118546256,0.114817289049299,-3.2787223630959
SOX6,-0.200828075513463,6.80932434675959,-2.47733152401882,0.0143419609447025,0.114884674576728,-3.27968791309271
MTMR3,-0.102087635672685,8.36674820887715,-2.47667951420755,0.0143671322852189,0.114964965805934,-3.2811814196057
MTMR14,-0.0954053436223639,9.44599538815726,-2.47666538634977,0.0143676781373739,0.114964965805934,-3.28121377715905
DSE,0.157519333898906,9.20653358364537,2.47589250472393,0.014397567806834,0.115110319663108,-3.28298367815229
LAMC3,-0.179054002639203,9.65450459403806,-2.47578945338067,0.0144015572959168,0.115110319663108,-3.28321962767491
FOXB1,0.182871070834517,6.71288820980954,2.47520049618078,0.0144243768539274,0.115135331922851,-3.28456794910911
AKR1B1,-0.144058337891785,12.1044574797885,-2.47514020927136,0.014426714528451,0.115135331922851,-3.28470594953221
MARCH8,-0.182249727911141,8.02745737227477,-2.47497857816298,0.0144329835728913,0.115135331922851,-3.28507591779303
KAT2A,0.113856859109163,8.80741261281677,2.47483377573465,0.0144386019585217,0.115135331922851,-3.28540734691795
ZNF418,-0.144182183125205,7.18415577835125,-2.47469523386576,0.0144439792556276,0.115135331922851,-3.28572442997319
SERPINB9,0.214788978253685,9.63329728199273,2.47329285527939,0.0144985109907577,0.115507169399451,-3.28893315914912
PRR5L,-0.168956910862021,6.83906319223803,-2.47248376617876,0.0145300558995023,0.115695570099787,-3.29078364520958
NFIX,-0.150289828971001,8.17012582234326,-2.47206502745072,0.0145464057482902,0.115762841183161,-3.29174113367051
FZD3,0.160644845775724,7.07433151613562,2.47154655986336,0.0145666722557399,0.115861191758331,-3.29292645583964
DLL3,0.138797660660506,6.24996808977332,2.47116544592729,0.0145815857422183,0.115898448840158,-3.29379761402728
SLC43A2,-0.160650508680797,11.8582652731496,-2.4708323319416,0.0145946320611568,0.115898448840158,-3.29455895184877
DNASE1,0.132411977793971,7.04960628411006,2.47082068851139,0.0145950882608758,0.115898448840158,-3.29458556140606
OASL,0.125248586841284,6.73707077066269,2.4705102046751,0.0146072579720193,0.115932251651167,-3.29529508965721
C12orf5,-0.171547034990878,8.12829385979115,-2.46948042522821,0.0146476858661939,0.116136421671892,-3.29764779035793
SLC19A2,-0.169738887884657,9.9206726595814,-2.4694511469293,0.0146488367517342,0.116136421671892,-3.29771466827743
APPL2,-0.153777036513249,9.57088147948044,-2.46896739511412,0.0146678639596695,0.116224377973563,-3.29881955580705
ADRA2A,-0.158000581886294,7.63334782820681,-2.46871367860438,0.0146778520784854,0.116240654487508,-3.29939896395915
FAM117B,0.103980084577687,8.58477270427136,2.46806490501454,0.0147034200468828,0.116343078110595,-3.30088030854584
BRICD5,0.144605116969886,7.5400755635784,2.46798258296065,0.0147066671668023,0.116343078110595,-3.3010682488955
LIMK2,-0.0944128315912529,10.0930753543801,-2.46747794763726,0.0147265860106583,0.116437782861389,-3.30222019994516
CITED2,0.203781825858602,9.84030607164621,2.46664381366621,0.0147595634046599,0.116445118653187,-3.30412383600477
BRCA1,0.157330553066339,6.73913565409059,2.46652958723786,0.0147640844470465,0.116445118653187,-3.30438447416373
LRRFIP1,0.160811166287662,8.47015344875504,2.46642337116441,0.0147682895483454,0.116445118653187,-3.30462682460258
GFRA2,0.214630142681695,7.95137813416281,2.46640914315529,0.0147688529171152,0.116445118653187,-3.30465928755072
RPN1,0.0893176342806346,11.5527042508465,2.4662980643065,0.0147732518257137,0.116445118653187,-3.30491272165413
H2AFY,-0.104000953342846,9.80432864525069,-2.46624884436394,0.0147752013907771,0.116445118653187,-3.30502501701579
KIAA0101,0.164858691255922,6.79694634291758,2.46586756315406,0.0147903114133049,0.116498895257777,-3.30589484081174
MYH13,-0.155021018512152,6.15803783505448,-2.46567549855578,0.0147979280646183,0.116498895257777,-3.30633295448346
VCPIP1,0.101201336884793,8.69143878318213,2.46522777481163,0.0148156968741645,0.116576141194084,-3.3073541239681
RDX,-0.151661803530185,10.5101105187358,-2.46486891908392,0.0148299524862701,0.116625675725359,-3.30817248000618
ANKFN1,-0.190937763460534,7.94089138494456,-2.46450976440661,0.0148442321957707,0.116675346513003,-3.3089914081597
SCMH1,-0.164814155354325,8.24730734385875,-2.46424650904305,0.0148547067940354,0.116695071978237,-3.30959160140298
STX10,0.130062004738152,8.42280740248473,2.46403548039045,0.0148631081066889,0.116698497787299,-3.31007268094443
IGSF10,0.212908103943252,6.57987008660244,2.46318248005326,0.0148971102145096,0.116842096971231,-3.31201686991523
PIGO,-0.173610792555118,9.312694405481,-2.46314542951675,0.0148985886819957,0.116842096971231,-3.31210130280631
SLC37A1,-0.148190895743909,8.33483743826258,-2.46261359696312,0.0149198253628305,0.116842096971231,-3.31331314473916
DRG1,-0.152089852983693,9.65062634608216,-2.46260848453126,0.0149200296387125,0.116842096971231,-3.31332479283871
KRT17,0.218820838262729,7.52111747560292,2.46257738060533,0.0149212725024349,0.116842096971231,-3.31339565914803
C16orf13,0.115160599037711,8.30173503667734,2.46218723295468,0.0149368700128399,0.116901753503268,-3.3142844906881
ZBED1,-0.147362563087347,9.48824438007101,-2.46164323551241,0.014958642420658,0.117009647680225,-3.31552360561309
RBMS1,-0.189815383730654,11.022840566061,-2.46135198164262,0.0149703108756252,0.117038433638626,-3.31618691891587
NDUFB5,-0.165415420640347,10.4009005473788,-2.45976678264568,0.0150339605328298,0.117438547564013,-3.3197958499755
SMOC2,-0.241552233834359,8.16753597894728,-2.45967829380331,0.0150375206627594,0.117438547564013,-3.3199972444254
FABP4,0.300543179518398,10.7924190856872,2.45895821745621,0.0150665190498401,0.117602328502508,-3.32163584045291
SELO,0.137536967118209,8.57467217276928,2.45845609373391,0.0150867696363026,0.11769769006468,-3.32277820538036
RNF125,-0.135375612371141,7.06976912756017,-2.45809002172481,0.0151015485306312,0.117750286068269,-3.32361090839632
GRK5,-0.184671653440967,8.45716538047103,-2.45777355905721,0.0151143349955936,0.117787298947044,-3.32433067329002
SIMC1,-0.163019132724801,6.58290936411154,-2.45729782080236,0.0151335750050067,0.117874538755105,-3.32541253535441
CCDC34,0.166604678466054,7.11081291518183,2.45635268873969,0.015171863078182,0.118105267923403,-3.32756126042873
MIB2,0.135893982193618,8.12585928578012,2.45609849832939,0.0151821752299469,0.118105267923403,-3.32813902383223
SLCO2A1,0.285008700090374,11.4369521502505,2.45590862389855,0.0151898822385598,0.118105267923403,-3.32857056402264
EXO5,0.133801110539415,7.59973532899141,2.45575891990882,0.0151959611807264,0.118105267923403,-3.32891078456105
MIDN,0.160363471785461,9.503374047047,2.4555732425768,0.01520350387711,0.118105267923403,-3.32933273240088
DNM1L,0.106320180231434,9.1388031558076,2.45520069024309,0.015218647965404,0.118160260382159,-3.33017926126486
TCTN1,0.112347246176455,8.39693293241563,2.45481548272341,0.0152343205861967,0.118219296031974,-3.33105442155679
TJP3,0.105656467668666,8.30169673028543,2.45432878385146,0.0152541430244573,0.118310454976879,-3.33215998139821
TMEM115,-0.132172048152789,10.1092676061381,-2.45308737069037,0.0153048076208758,0.11853863446802,-3.33497899796469
MARCH7,-0.120316470135933,10.6143068350803,-2.45301992630703,0.0153075644436086,0.11853863446802,-3.33513211394538
AKT1S1,-0.138821711462349,8.72151851046038,-2.45287174154363,0.0153136231203853,0.11853863446802,-3.33546851761609
SAMD1,0.159693526905043,7.79531034251659,2.45281542538303,0.0153159262199141,0.11853863446802,-3.33559635961772
LYPLAL1,-0.154626405309982,7.64434975528985,-2.45244737338923,0.015330985618778,0.118552058061447,-3.3364317993774
VAPA,-0.138383270008813,8.8576279521052,-2.45237754815816,0.0153338441080092,0.118552058061447,-3.33659028237814
ZNF189,-0.137546809948081,7.65639960025925,-2.45021091185129,0.0154227771643955,0.119176744849978,-3.34150585502139
ICAM5,0.172928493343375,6.84790958491643,2.44996988661827,0.0154326987167047,0.119190547653369,-3.34205243580916
LEMD3,-0.128929627932489,8.91196979828103,-2.44960622540972,0.015447679189349,0.119192723359705,-3.34287702857664
SPTLC3,0.183558224328582,11.9794998212616,2.44956807809647,0.0154492513589571,0.119192723359705,-3.34296352013681
MND1,0.208476231174941,6.12011798621279,2.4489595395037,0.0154743503683263,0.119320494938361,-3.3443430946308
ZBTB26,-0.156215300743604,7.54869103821859,-2.44877180012307,0.0154821009404017,0.119320494938361,-3.34476864155377
XPO6,-0.158164104483173,10.3279032448649,-2.44849175053786,0.0154936688296426,0.119330718852328,-3.34540337128513
ZBTB5,-0.0844069540600882,7.83994927931046,-2.44817062028702,0.0155069430752645,0.119330718852328,-3.34613112774814
MRPL41,0.121784654029812,9.03211543414152,2.44786853519801,0.0155194392953289,0.119330718852328,-3.34681564323864
TF,0.154336744045574,6.53608405404941,2.44768544627769,0.0155270174088983,0.119330718852328,-3.34723047925477
E2F7,0.156043044407163,6.63183367739442,2.44767588362089,0.0155274133009169,0.119330718852328,-3.34725214517974
SDSL,-0.142223236575947,7.82104239021369,-2.44741370758102,0.015538270830124,0.119330718852328,-3.3478461219795
SEC14L3,0.185195427195863,6.20665817487511,2.44722546843413,0.0155460705624243,0.119330718852328,-3.34827255385191
FEM1A,-0.177265591875154,8.35576047203836,-2.44716476413577,0.0155485866008528,0.119330718852328,-3.34841006529188
GPIHBP1,0.204815566321255,7.22178873143239,2.44655309915958,0.0155739587563982,0.119462863738214,-3.34979547458705
WDYHV1,0.136353925732665,6.82486110503386,2.44426298419731,0.0156692808867102,0.120131153464778,-3.35497971004867
ZNF436,-0.146781042701871,8.5126669518249,-2.44404733766952,0.0156782834556095,0.120137306960322,-3.35546764854134
ZNF416,-0.104608911001246,7.85033891916663,-2.44221021647362,0.0157551640534613,0.120663308179436,-3.35962285422446
CABP4,0.103509408452418,7.5279416492078,2.44103732215897,0.0158044228059867,0.120949824954106,-3.36227420550546
HLTF,0.198020903166933,7.4228497198274,2.44092646253705,0.0158090857134061,0.120949824954106,-3.36252474527461
PRDM11,-0.13047811696173,6.82860753186938,-2.4405698770896,0.015824092473432,0.121001450327898,-3.36333054777989
SCN11A,-0.248827261234035,6.54074340860641,-2.43995087704092,0.0158501728988866,0.121095120863607,-3.36472909061004
RNF14,-0.0895706038876369,9.77094114054144,-2.43988684460099,0.015852872965422,0.121095120863607,-3.36487374418819
SON,-0.132874461955153,9.65549033458041,-2.43893637351043,0.0158929997032548,0.121338373450957,-3.36702051118673
PANK1,0.140043949896012,7.27049954859757,2.4386529738395,0.0159049816412561,0.121349221834241,-3.36766045848066
ITGA6,0.189193292966898,9.59044224238329,2.43851102981299,0.0159109859493261,0.121349221834241,-3.36798095780332
UTF1,0.202099980173464,7.70504279804926,2.43812845718714,0.0159271790012144,0.121394329560242,-3.3688446935264
RNF39,-0.212301828891163,7.72210599047643,-2.43782277606581,0.0159401280034953,0.121394329560242,-3.36953474131704
ALDH9A1,-0.162541886421373,9.70436121285256,-2.43778432340022,0.0159417575642554,0.121394329560242,-3.36962153912949
XRCC3,0.12546532031504,7.48268941780497,2.43743463499228,0.0159565835755256,0.121444106994819,-3.3704108202769
FGFRL1,0.155388863627895,7.5065326885437,2.43684675663061,0.0159815359079938,0.121528009452307,-3.3717374846236
MYO1G,0.142481118310371,6.78511664737858,2.43678410288347,0.0159841972708072,0.121528009452307,-3.37187885787883
BRD2,-0.116284919414587,10.2340994728917,-2.43595804193841,0.0160193229370798,0.121652167017209,-3.37374248647975
RAPGEF3,0.161650421599059,7.82348409690303,2.43587856117299,0.0160227062206315,0.121652167017209,-3.373921767779
SLC38A3,0.13315097059043,6.55721045247263,2.43564660125712,0.0160325837616966,0.121652167017209,-3.37444495885256
RAB39A,-0.165420681926909,6.18542001338682,-2.43549901534791,0.0160388712213302,0.121652167017209,-3.37477781847614
SMPD1,-0.188171626916148,8.76861565045125,-2.43542455997486,0.0160420440022693,0.121652167017209,-3.37494573523226
MTHFD1L,0.145960543096574,7.36871128910882,2.43374677854167,0.0161136875362197,0.122132248366867,-3.37872832699179
SGMS2,-0.200574645393688,9.38742247231986,-2.43339468483636,0.0161287584224923,0.122139013389786,-3.3795218245094
GYLTL1B,0.218840234315502,9.17863907318381,2.43316521572486,0.016138587265589,0.122139013389786,-3.38003891166309
NKIRAS2,-0.113584318219912,9.06222541929087,-2.4330723062394,0.0161425683666083,0.122139013389786,-3.38024826171406
LRRC15,0.168961471296089,6.92299756139922,2.43294729570685,0.0161479263487828,0.122139013389786,-3.38052993243667
EPB41L4B,-0.157148172358373,6.97002363309382,-2.4324748903302,0.0161681880169692,0.12222916544717,-3.38159422449361
PLCD3,-0.161181498295205,8.02677665475125,-2.4315066134846,0.0162097883694705,0.12244901864698,-3.38377508088393
FUT11,0.131172217426263,8.73349549675519,2.43140905345723,0.0162139851324239,0.12244901864698,-3.38399477163099
KIAA1524,0.156918322988252,6.62047774299087,2.43087515161892,0.0162369691997517,0.122559420785967,-3.38519689576734
MRPL50,0.148997031448239,9.03565576571508,2.43035428163941,0.0162594201176996,0.122665686995065,-3.38636944323583
POLR3K,0.115405529274048,8.83488775899397,2.4295732121878,0.0162931379768137,0.122856801079927,-3.38812730044342
GPR171,0.161301364434859,5.95958051613289,2.4291971872468,0.0163093926523874,0.12290947024709,-3.38897338803107
MARC1,0.143142320895706,8.54287197670132,2.42902360150843,0.0163169012101966,0.12290947024709,-3.38936392976633
NUP155,0.0957678919067622,9.18696578086678,2.42781171746951,0.0163694075202064,0.12324161848846,-3.39208976971557
CAMK1G,-0.118079637776442,6.53339801576986,-2.42603993037963,0.0164464421150789,0.123757998679004,-3.3960727203204
ERMAP,-0.116225058510151,7.62766860390047,-2.4255663331874,0.0164670877975554,0.123849745031819,-3.39713690582796
ELMOD3,-0.111171787132051,8.03980288590087,-2.42418961129774,0.0165272343254614,0.124164560544347,-3.4002293493306
BBOX1,-0.245620898346994,7.26821532310059,-2.42409870584972,0.0165312126726529,0.124164560544347,-3.40043348755445
AURKC,-0.126758815374148,6.73488394553866,-2.42402657026942,0.0165343701878385,0.124164560544347,-3.40059547094688
C9orf91,0.109238193073598,7.63771533260095,2.42345434381035,0.0165594366169192,0.124289091124223,-3.40188027143915
